episode_id,episode_date,context_target_date,symbol,market_date,close,ret_1d_pct,ret_5d_pct,ret_20d_pct,ret_60d_pct,drawdown_60d_pct
yutinghao-2026-03-16,2026-03-16,2026-03-15,GC=F,2026-03-13,5052.5,-1.24,-1.82,2.62,17.32,-5.0
yutinghao-2026-03-16,2026-03-16,2026-03-15,HG=F,2026-03-13,5.7145,-1.89,-0.74,-0.98,7.04,-7.46
yutinghao-2026-03-16,2026-03-16,2026-03-15,BTC-USD,2026-03-15,72789.9141,2.21,4.09,12.65,-24.9,-23.82
yutinghao-2026-03-17,2026-03-17,2026-03-16,^TWII,2026-03-16,33342.5117,-0.17,3.84,3.26,17.8,-5.85
yutinghao-2026-03-17,2026-03-17,2026-03-16,2330.TW,2026-03-16,1839.0,-1.07,1.93,3.36,23.82,-8.44
yutinghao-2026-03-17,2026-03-17,2026-03-16,SPY,2026-03-16,667.2079,1.02,-1.36,-1.87,-1.16,-3.8
yutinghao-2026-03-17,2026-03-17,2026-03-16,QQQ,2026-03-16,599.6239,1.12,-1.21,-0.26,-1.73,-5.19
yutinghao-2026-03-17,2026-03-17,2026-03-16,SOXX,2026-03-16,337.622,1.96,0.43,-4.75,14.05,-8.2
yutinghao-2026-03-17,2026-03-17,2026-03-16,DIA,2026-03-16,469.087,0.83,-1.59,-4.93,-2.05,-6.18
yutinghao-2026-03-17,2026-03-17,2026-03-16,IWM,2026-03-16,248.478,0.94,-1.85,-5.34,-0.39,-7.74
yutinghao-2026-03-17,2026-03-17,2026-03-16,NVDA,2026-03-16,183.22,1.65,0.32,0.23,3.1,-6.31
yutinghao-2026-03-17,2026-03-17,2026-03-16,TSM,2026-03-16,339.274,0.57,-2.43,-7.13,18.6,-12.25
yutinghao-2026-03-17,2026-03-17,2026-03-16,^VIX,2026-03-16,23.51,-13.53,-7.8,14.13,42.66,-20.28
yutinghao-2026-03-17,2026-03-17,2026-03-16,^TNX,2026-03-16,4.22,-1.52,2.03,4.04,1.71,-1.75
yutinghao-2026-03-17,2026-03-17,2026-03-16,^IRX,2026-03-16,3.605,0.06,0.33,0.33,1.69,0.0
yutinghao-2026-03-17,2026-03-17,2026-03-16,DX-Y.NYB,2026-03-16,99.71,-0.65,0.53,2.92,1.59,-0.65
yutinghao-2026-03-17,2026-03-17,2026-03-16,TWD=X,2026-03-16,32.1631,0.84,1.13,2.53,1.68,0.0
yutinghao-2026-03-17,2026-03-17,2026-03-16,JPY=X,2026-03-16,159.568,0.23,0.72,4.44,2.62,0.0
yutinghao-2026-03-17,2026-03-17,2026-03-16,CL=F,2026-03-16,93.5,-5.28,-1.34,48.67,69.17,-5.28
yutinghao-2026-03-17,2026-03-17,2026-03-16,BZ=F,2026-03-16,100.21,-2.84,1.26,47.91,70.08,-2.84
yutinghao-2026-03-17,2026-03-17,2026-03-16,GC=F,2026-03-16,4994.0,-1.16,-1.91,-0.56,16.02,-6.1
yutinghao-2026-03-17,2026-03-17,2026-03-16,HG=F,2026-03-16,5.7905,1.33,-0.17,-0.03,9.52,-6.23
yutinghao-2026-03-17,2026-03-17,2026-03-16,BTC-USD,2026-03-16,74861.0859,2.85,6.63,16.82,-21.65,-21.63
yutinghao-2026-03-18,2026-03-18,2026-03-17,^TWII,2026-03-17,33836.5703,1.48,3.25,6.4,20.06,-4.46
yutinghao-2026-03-18,2026-03-18,2026-03-17,2330.TW,2026-03-17,1870.0,1.69,1.41,6.29,27.19,-6.89
yutinghao-2026-03-18,2026-03-18,2026-03-17,SPY,2026-03-17,668.963,0.26,-0.94,-1.77,0.2,-3.55
yutinghao-2026-03-18,2026-03-18,2026-03-17,QQQ,2026-03-17,602.5502,0.49,-0.73,0.33,0.61,-4.72
yutinghao-2026-03-18,2026-03-18,2026-03-17,SOXX,2026-03-17,340.25,0.78,0.49,-3.85,19.36,-7.48
yutinghao-2026-03-18,2026-03-18,2026-03-17,DIA,2026-03-17,469.6854,0.13,-1.42,-4.91,-1.48,-6.06
yutinghao-2026-03-18,2026-03-18,2026-03-17,IWM,2026-03-17,250.05,0.63,-1.13,-4.77,1.32,-7.15
yutinghao-2026-03-18,2026-03-18,2026-03-17,NVDA,2026-03-17,181.93,-0.7,-1.53,-1.64,6.43,-6.96
yutinghao-2026-03-18,2026-03-18,2026-03-17,TSM,2026-03-17,345.98,1.98,-0.04,-4.74,25.27,-10.52
yutinghao-2026-03-18,2026-03-18,2026-03-17,^VIX,2026-03-17,22.37,-4.85,-10.27,10.25,26.96,-24.14
yutinghao-2026-03-18,2026-03-18,2026-03-17,^TNX,2026-03-17,4.202,-0.43,1.6,3.7,1.23,-2.17
yutinghao-2026-03-18,2026-03-18,2026-03-17,^IRX,2026-03-17,3.605,0.0,0.28,0.33,1.75,0.0
yutinghao-2026-03-18,2026-03-18,2026-03-17,DX-Y.NYB,2026-03-17,99.58,-0.13,0.76,2.49,1.23,-0.78
yutinghao-2026-03-18,2026-03-18,2026-03-17,TWD=X,2026-03-17,31.945,-0.68,0.45,1.97,1.37,-0.68
yutinghao-2026-03-18,2026-03-18,2026-03-17,JPY=X,2026-03-17,159.105,-0.29,0.8,3.58,2.26,-0.29
yutinghao-2026-03-18,2026-03-18,2026-03-17,CL=F,2026-03-17,96.21,2.9,15.29,54.36,71.99,-2.53
yutinghao-2026-03-18,2026-03-18,2026-03-17,BZ=F,2026-03-17,103.42,3.2,17.79,53.4,73.29,0.0
yutinghao-2026-03-18,2026-03-18,2026-03-17,GC=F,2026-03-17,5001.0,0.14,-4.37,2.42,15.03,-5.97
yutinghao-2026-03-18,2026-03-18,2026-03-17,HG=F,2026-03-17,5.7265,-1.11,-3.01,1.66,6.77,-7.27
yutinghao-2026-03-18,2026-03-18,2026-03-17,BTC-USD,2026-03-17,73922.4766,-1.25,4.86,8.77,-22.61,-22.27
yutinghao-2026-03-19,2026-03-19,2026-03-18,^TWII,2026-03-18,34348.5781,1.51,0.69,8.07,20.94,-3.01
yutinghao-2026-03-19,2026-03-19,2026-03-18,2330.TW,2026-03-18,1905.0,1.87,-1.48,7.37,27.41,-5.15
yutinghao-2026-03-19,2026-03-19,2026-03-18,SPY,2026-03-18,659.6285,-1.4,-2.2,-3.62,-1.93,-4.9
yutinghao-2026-03-19,2026-03-19,2026-03-18,QQQ,2026-03-18,594.1509,-1.39,-2.1,-1.8,-2.21,-6.05
yutinghao-2026-03-19,2026-03-19,2026-03-18,SOXX,2026-03-18,338.29,-0.58,-1.05,-5.43,15.91,-8.02
yutinghao-2026-03-19,2026-03-19,2026-03-18,DIA,2026-03-18,461.8058,-1.68,-2.49,-6.73,-3.28,-7.64
yutinghao-2026-03-19,2026-03-19,2026-03-18,IWM,2026-03-18,246.02,-1.61,-2.53,-6.64,-0.91,-8.65
yutinghao-2026-03-19,2026-03-19,2026-03-18,NVDA,2026-03-18,180.4,-0.84,-3.03,-4.03,3.6,-7.75
yutinghao-2026-03-19,2026-03-19,2026-03-18,TSM,2026-03-18,339.57,-1.85,-3.96,-6.0,19.62,-12.17
yutinghao-2026-03-19,2026-03-19,2026-03-18,^VIX,2026-03-18,25.09,12.16,3.55,27.88,48.73,-14.92
yutinghao-2026-03-19,2026-03-19,2026-03-18,^TNX,2026-03-18,4.259,1.36,1.21,4.41,3.47,-0.84
yutinghao-2026-03-19,2026-03-19,2026-03-18,^IRX,2026-03-18,3.61,0.14,0.28,0.19,2.5,0.0
yutinghao-2026-03-19,2026-03-19,2026-03-18,DX-Y.NYB,2026-03-18,100.09,0.51,0.87,2.45,1.69,-0.27
yutinghao-2026-03-19,2026-03-19,2026-03-18,TWD=X,2026-03-18,31.885,-0.19,0.35,1.62,1.21,-0.86
yutinghao-2026-03-19,2026-03-19,2026-03-18,JPY=X,2026-03-18,158.889,-0.14,0.49,3.75,0.77,-0.43
yutinghao-2026-03-19,2026-03-19,2026-03-18,CL=F,2026-03-18,96.32,0.11,10.4,47.75,71.54,-2.42
yutinghao-2026-03-19,2026-03-19,2026-03-18,BZ=F,2026-03-18,107.38,3.83,16.74,52.64,79.51,0.0
yutinghao-2026-03-19,2026-03-19,2026-03-18,GC=F,2026-03-18,4889.8999,-2.22,-5.37,-1.94,12.68,-8.06
yutinghao-2026-03-19,2026-03-19,2026-03-18,HG=F,2026-03-18,5.554,-3.01,-4.99,-4.13,3.49,-10.06
yutinghao-2026-03-19,2026-03-19,2026-03-18,BTC-USD,2026-03-18,71245.5781,-3.62,0.39,5.62,-25.08,-23.91
yutinghao-2026-03-20,2026-03-20,2026-03-19,^TWII,2026-03-19,33689.6797,-1.92,0.32,3.97,20.21,-4.87
yutinghao-2026-03-20,2026-03-20,2026-03-19,2330.TW,2026-03-19,1850.0,-2.89,-1.54,2.26,26.26,-7.89
yutinghao-2026-03-20,2026-03-20,2026-03-19,SPY,2026-03-19,658.003,-0.25,-0.94,-3.61,-3.05,-5.13
yutinghao-2026-03-20,2026-03-20,2026-03-19,QQQ,2026-03-19,592.2732,-0.32,-0.71,-1.73,-3.77,-6.35
yutinghao-2026-03-20,2026-03-20,2026-03-19,SOXX,2026-03-19,340.2,0.56,3.1,-4.34,13.54,-7.5
yutinghao-2026-03-20,2026-03-20,2026-03-19,DIA,2026-03-19,459.8708,-0.42,-1.37,-6.62,-4.02,-8.02
yutinghao-2026-03-20,2026-03-20,2026-03-19,IWM,2026-03-19,247.63,0.65,0.27,-6.25,-1.08,-8.05
yutinghao-2026-03-20,2026-03-20,2026-03-19,NVDA,2026-03-19,178.56,-1.02,-2.5,-4.97,-1.34,-8.69
yutinghao-2026-03-20,2026-03-20,2026-03-19,TSM,2026-03-19,338.79,-0.23,0.9,-5.73,17.58,-12.38
yutinghao-2026-03-20,2026-03-20,2026-03-19,^VIX,2026-03-19,24.06,-4.11,-11.84,18.93,61.37,-18.41
yutinghao-2026-03-20,2026-03-20,2026-03-19,^TNX,2026-03-19,4.281,0.52,0.19,5.06,3.13,-0.33
yutinghao-2026-03-20,2026-03-20,2026-03-19,^IRX,2026-03-19,3.612,0.06,0.19,0.47,2.56,0.0
yutinghao-2026-03-20,2026-03-20,2026-03-19,DX-Y.NYB,2026-03-19,99.23,-0.86,-0.51,1.33,0.64,-1.13
yutinghao-2026-03-20,2026-03-20,2026-03-19,TWD=X,2026-03-19,32.0312,0.46,0.69,1.59,1.58,-0.41
yutinghao-2026-03-20,2026-03-20,2026-03-19,JPY=X,2026-03-19,159.795,0.57,0.45,3.3,1.86,0.0
yutinghao-2026-03-20,2026-03-20,2026-03-19,CL=F,2026-03-19,96.14,-0.19,0.43,44.72,69.68,-2.6
yutinghao-2026-03-20,2026-03-20,2026-03-19,BZ=F,2026-03-19,108.65,1.18,8.15,51.62,79.68,0.0
yutinghao-2026-03-20,2026-03-20,2026-03-19,GC=F,2026-03-19,4600.7002,-5.91,-10.07,-7.54,5.49,-13.49
yutinghao-2026-03-20,2026-03-20,2026-03-19,HG=F,2026-03-19,5.433,-2.18,-6.72,-5.18,-0.12,-12.02
yutinghao-2026-03-20,2026-03-20,2026-03-19,BTC-USD,2026-03-19,69912.7891,-1.87,-1.83,6.12,-25.33,-24.46
yutinghao-2026-03-23,2026-03-23,2026-03-22,^TWII,2026-03-20,33543.8789,-0.43,0.43,1.42,18.96,-5.28
yutinghao-2026-03-23,2026-03-23,2026-03-22,2330.TW,2026-03-20,1840.0,-0.54,-1.02,-1.81,24.73,-8.39
yutinghao-2026-03-23,2026-03-23,2026-03-22,SPY,2026-03-20,648.57,-1.43,-1.8,-5.67,-5.04,-6.49
yutinghao-2026-03-23,2026-03-23,2026-03-22,QQQ,2026-03-20,581.327,-1.85,-1.96,-4.39,-6.0,-8.08
yutinghao-2026-03-23,2026-03-23,2026-03-22,SOXX,2026-03-20,332.51,-2.26,0.42,-7.43,9.5,-9.59
yutinghao-2026-03-23,2026-03-23,2026-03-22,DIA,2026-03-20,455.6966,-0.91,-2.04,-7.9,-5.35,-8.86
yutinghao-2026-03-23,2026-03-23,2026-03-22,IWM,2026-03-20,242.22,-2.18,-1.6,-8.3,-4.31,-10.06
yutinghao-2026-03-23,2026-03-23,2026-03-22,NVDA,2026-03-20,172.7,-3.28,-4.19,-9.01,-5.98,-11.68
yutinghao-2026-03-23,2026-03-23,2026-03-22,TSM,2026-03-20,329.24,-2.82,-2.41,-10.9,12.58,-14.85
yutinghao-2026-03-23,2026-03-23,2026-03-22,^VIX,2026-03-20,26.78,11.31,-1.51,40.28,90.2,-9.19
yutinghao-2026-03-23,2026-03-23,2026-03-22,^TNX,2026-03-20,4.391,2.57,2.47,7.46,5.33,0.0
yutinghao-2026-03-23,2026-03-23,2026-03-22,^IRX,2026-03-20,3.618,0.17,0.42,0.64,2.55,0.0
yutinghao-2026-03-23,2026-03-23,2026-03-22,DX-Y.NYB,2026-03-20,99.65,0.42,-0.71,1.89,1.38,-0.71
yutinghao-2026-03-23,2026-03-23,2026-03-22,TWD=X,2026-03-20,31.8021,-0.72,-0.29,0.71,0.99,-1.12
yutinghao-2026-03-23,2026-03-23,2026-03-22,JPY=X,2026-03-20,157.924,-1.17,-0.81,1.78,1.12,-1.17
yutinghao-2026-03-23,2026-03-23,2026-03-22,CL=F,2026-03-20,98.32,2.27,-0.4,48.09,69.49,-0.4
yutinghao-2026-03-23,2026-03-23,2026-03-22,BZ=F,2026-03-20,112.19,3.26,8.77,56.34,80.75,0.0
yutinghao-2026-03-23,2026-03-23,2026-03-22,GC=F,2026-03-20,4570.3999,-0.66,-9.54,-9.66,2.83,-14.06
yutinghao-2026-03-23,2026-03-23,2026-03-22,HG=F,2026-03-20,5.3425,-1.67,-6.51,-8.38,-1.75,-13.49
yutinghao-2026-03-23,2026-03-23,2026-03-22,BTC-USD,2026-03-22,67845.2109,-1.26,-8.22,-1.35,-24.09,-24.2
yutinghao-2026-03-24,2026-03-24,2026-03-23,^TWII,2026-03-23,32722.5,-2.45,-1.86,-2.63,17.42,-7.6
yutinghao-2026-03-24,2026-03-24,2026-03-23,2330.TW,2026-03-23,1810.0,-1.63,-1.58,-5.17,25.23,-9.88
yutinghao-2026-03-24,2026-03-24,2026-03-23,SPY,2026-03-23,655.38,1.05,-1.77,-3.7,-4.48,-5.51
yutinghao-2026-03-24,2026-03-24,2026-03-23,QQQ,2026-03-23,588.0,1.15,-1.94,-2.11,-5.36,-7.02
yutinghao-2026-03-24,2026-03-24,2026-03-23,SOXX,2026-03-23,336.59,1.23,-0.31,-5.61,10.44,-8.48
yutinghao-2026-03-24,2026-03-24,2026-03-23,DIA,2026-03-23,461.774,1.33,-1.56,-5.13,-4.24,-7.64
yutinghao-2026-03-24,2026-03-24,2026-03-23,IWM,2026-03-23,247.45,2.16,-0.41,-4.84,-1.66,-8.12
yutinghao-2026-03-24,2026-03-24,2026-03-23,NVDA,2026-03-23,175.64,1.7,-4.14,-8.3,-7.17,-10.18
yutinghao-2026-03-24,2026-03-24,2026-03-23,TSM,2026-03-23,338.45,2.8,-0.24,-8.28,14.3,-12.46
yutinghao-2026-03-24,2026-03-24,2026-03-23,^VIX,2026-03-23,26.15,-2.35,11.23,24.46,86.79,-11.33
yutinghao-2026-03-24,2026-03-24,2026-03-23,^TNX,2026-03-23,4.334,-1.3,2.7,7.57,3.96,-1.3
yutinghao-2026-03-24,2026-03-24,2026-03-23,^IRX,2026-03-23,3.612,-0.17,0.19,0.67,1.83,-0.17
yutinghao-2026-03-24,2026-03-24,2026-03-23,DX-Y.NYB,2026-03-23,98.95,-0.7,-0.76,1.28,1.03,-1.4
yutinghao-2026-03-24,2026-03-24,2026-03-23,TWD=X,2026-03-23,32.0217,0.69,-0.44,1.62,1.43,-0.44
yutinghao-2026-03-24,2026-03-24,2026-03-23,JPY=X,2026-03-23,159.234,0.83,-0.21,3.17,2.01,-0.35
yutinghao-2026-03-24,2026-03-24,2026-03-23,CL=F,2026-03-23,88.13,-10.36,-5.74,32.91,50.96,-10.72
yutinghao-2026-03-24,2026-03-24,2026-03-23,BZ=F,2026-03-23,99.94,-10.92,-0.27,39.8,60.21,-10.92
yutinghao-2026-03-24,2026-03-24,2026-03-23,GC=F,2026-03-23,4404.1001,-3.64,-11.81,-15.38,-1.76,-17.19
yutinghao-2026-03-24,2026-03-24,2026-03-23,HG=F,2026-03-23,5.4395,1.82,-6.06,-5.78,-0.67,-11.92
yutinghao-2026-03-24,2026-03-24,2026-03-23,BTC-USD,2026-03-23,70914.8594,4.52,-0.46,3.84,-20.73,-20.77
yutinghao-2026-03-25,2026-03-25,2026-03-24,^TWII,2026-03-24,32612.2402,-0.34,-3.62,-3.44,18.43,-7.91
yutinghao-2026-03-25,2026-03-25,2026-03-24,2330.TW,2026-03-24,1810.0,0.0,-3.21,-4.43,26.54,-9.88
yutinghao-2026-03-25,2026-03-25,2026-03-24,SPY,2026-03-24,653.18,-0.34,-2.36,-4.71,-5.13,-5.83
yutinghao-2026-03-25,2026-03-25,2026-03-24,QQQ,2026-03-24,583.98,-0.68,-3.08,-3.81,-6.28,-7.66
yutinghao-2026-03-25,2026-03-25,2026-03-24,SOXX,2026-03-24,341.02,1.32,0.23,-5.75,11.46,-7.27
yutinghao-2026-03-25,2026-03-25,2026-03-24,DIA,2026-03-24,460.9744,-0.17,-1.85,-6.02,-4.95,-7.8
yutinghao-2026-03-25,2026-03-25,2026-03-24,IWM,2026-03-24,248.78,0.54,-0.51,-5.36,-1.38,-7.62
yutinghao-2026-03-25,2026-03-25,2026-03-24,NVDA,2026-03-24,175.2,-0.25,-3.7,-9.15,-7.1,-10.41
yutinghao-2026-03-25,2026-03-25,2026-03-24,TSM,2026-03-24,343.25,1.42,-0.79,-10.77,15.2,-11.22
yutinghao-2026-03-25,2026-03-25,2026-03-24,^VIX,2026-03-24,26.95,3.06,20.47,37.85,100.07,-8.61
yutinghao-2026-03-25,2026-03-25,2026-03-24,^TNX,2026-03-24,4.392,1.34,4.52,8.9,6.19,0.0
yutinghao-2026-03-25,2026-03-25,2026-03-24,^IRX,2026-03-24,3.62,0.22,0.42,0.89,1.83,0.0
yutinghao-2026-03-25,2026-03-25,2026-03-24,DX-Y.NYB,2026-03-24,99.43,0.49,-0.15,1.58,1.48,-0.93
yutinghao-2026-03-25,2026-03-25,2026-03-24,TWD=X,2026-03-24,31.862,-0.5,-0.26,1.36,1.54,-0.94
yutinghao-2026-03-25,2026-03-25,2026-03-24,JPY=X,2026-03-24,158.479,-0.47,-0.39,2.49,1.29,-0.82
yutinghao-2026-03-25,2026-03-25,2026-03-24,CL=F,2026-03-24,92.35,4.79,-4.01,40.71,58.27,-6.44
yutinghao-2026-03-25,2026-03-25,2026-03-24,BZ=F,2026-03-24,104.49,4.55,1.03,47.65,67.88,-6.86
yutinghao-2026-03-25,2026-03-25,2026-03-24,GC=F,2026-03-24,4399.2998,-0.11,-12.03,-14.67,-1.81,-17.28
yutinghao-2026-03-25,2026-03-25,2026-03-24,HG=F,2026-03-24,5.4225,-0.31,-5.31,-8.45,-1.38,-12.19
yutinghao-2026-03-25,2026-03-25,2026-03-24,BTC-USD,2026-03-24,70517.8594,-0.56,0.87,-3.02,-21.21,-20.93
yutinghao-2026-03-26,2026-03-26,2026-03-25,^TWII,2026-03-25,33439.1094,2.54,-2.65,-3.64,21.49,-5.58
yutinghao-2026-03-26,2026-03-26,2026-03-25,2330.TW,2026-03-25,1845.0,1.93,-3.15,-5.8,29.44,-8.14
yutinghao-2026-03-26,2026-03-26,2026-03-25,SPY,2026-03-25,656.82,0.56,-0.43,-4.98,-4.59,-5.3
yutinghao-2026-03-26,2026-03-26,2026-03-25,QQQ,2026-03-25,587.82,0.66,-1.07,-4.56,-5.66,-7.05
yutinghao-2026-03-26,2026-03-26,2026-03-25,SOXX,2026-03-25,345.25,1.24,2.06,-6.12,12.88,-6.12
yutinghao-2026-03-26,2026-03-26,2026-03-25,DIA,2026-03-25,463.9431,0.64,0.46,-6.0,-4.34,-7.21
yutinghao-2026-03-26,2026-03-26,2026-03-25,IWM,2026-03-25,251.82,1.22,2.36,-4.65,0.34,-6.49
yutinghao-2026-03-26,2026-03-26,2026-03-25,NVDA,2026-03-25,178.68,1.99,-0.95,-8.63,-6.21,-8.63
yutinghao-2026-03-26,2026-03-26,2026-03-25,TSM,2026-03-25,347.75,1.31,2.41,-10.06,15.15,-10.06
yutinghao-2026-03-26,2026-03-26,2026-03-25,^VIX,2026-03-25,25.33,-6.01,0.96,41.27,86.25,-14.11
yutinghao-2026-03-26,2026-03-26,2026-03-25,^TNX,2026-03-25,4.328,-1.46,1.62,6.92,4.64,-1.46
yutinghao-2026-03-26,2026-03-26,2026-03-25,^IRX,2026-03-25,3.62,0.0,0.28,0.89,2.17,0.0
yutinghao-2026-03-26,2026-03-26,2026-03-25,DX-Y.NYB,2026-03-25,99.6,0.17,-0.49,1.94,1.61,-0.76
yutinghao-2026-03-26,2026-03-26,2026-03-25,TWD=X,2026-03-25,31.9258,0.2,0.13,1.75,1.94,-0.74
yutinghao-2026-03-26,2026-03-26,2026-03-25,JPY=X,2026-03-25,158.718,0.15,-0.11,1.82,1.73,-0.67
yutinghao-2026-03-26,2026-03-26,2026-03-25,CL=F,2026-03-25,90.32,-2.2,-6.23,38.06,59.18,-8.5
yutinghao-2026-03-26,2026-03-26,2026-03-25,BZ=F,2026-03-25,102.22,-2.17,-4.81,44.28,68.57,-8.89
yutinghao-2026-03-26,2026-03-26,2026-03-25,GC=F,2026-03-25,4549.7998,3.42,-6.96,-12.61,0.46,-14.45
yutinghao-2026-03-26,2026-03-26,2026-03-25,HG=F,2026-03-25,5.529,1.96,-0.45,-7.53,-4.12,-10.47
yutinghao-2026-03-26,2026-03-26,2026-03-25,BTC-USD,2026-03-25,71309.8828,1.12,1.12,0.66,-19.98,-20.04
yutinghao-2026-03-27,2026-03-27,2026-03-26,^TWII,2026-03-26,33337.6211,-0.3,-1.05,-5.86,21.37,-5.86
yutinghao-2026-03-27,2026-03-27,2026-03-26,2330.TW,2026-03-26,1840.0,-0.27,-0.54,-8.39,29.09,-8.39
yutinghao-2026-03-27,2026-03-27,2026-03-26,SPY,2026-03-26,645.09,-1.79,-1.96,-6.16,-5.96,-6.99
yutinghao-2026-03-27,2026-03-27,2026-03-26,QQQ,2026-03-26,573.79,-2.39,-3.12,-5.7,-7.47,-9.27
yutinghao-2026-03-27,2026-03-27,2026-03-26,SOXX,2026-03-26,328.85,-4.75,-3.34,-7.78,7.77,-10.58
yutinghao-2026-03-27,2026-03-27,2026-03-26,DIA,2026-03-26,459.1151,-1.04,-0.16,-6.98,-4.86,-8.17
yutinghao-2026-03-27,2026-03-27,2026-03-26,IWM,2026-03-26,247.44,-1.74,-0.08,-6.81,-0.8,-8.12
yutinghao-2026-03-27,2026-03-27,2026-03-26,NVDA,2026-03-26,171.24,-4.16,-4.1,-7.38,-9.02,-12.43
yutinghao-2026-03-27,2026-03-27,2026-03-26,TSM,2026-03-26,326.11,-6.22,-3.74,-13.21,8.68,-15.66
yutinghao-2026-03-27,2026-03-27,2026-03-26,^VIX,2026-03-26,27.44,8.33,14.05,47.29,93.24,-6.95
yutinghao-2026-03-27,2026-03-27,2026-03-26,^TNX,2026-03-26,4.416,2.03,3.15,9.93,7.29,0.0
yutinghao-2026-03-27,2026-03-27,2026-03-26,^IRX,2026-03-26,3.62,0.0,0.22,0.89,2.32,0.0
yutinghao-2026-03-27,2026-03-27,2026-03-26,DX-Y.NYB,2026-03-26,99.9,0.3,0.68,2.16,1.9,-0.46
yutinghao-2026-03-27,2026-03-27,2026-03-26,TWD=X,2026-03-26,31.9359,0.03,-0.3,2.13,2.22,-0.71
yutinghao-2026-03-27,2026-03-27,2026-03-26,JPY=X,2026-03-26,159.384,0.42,-0.26,2.04,1.9,-0.26
yutinghao-2026-03-27,2026-03-27,2026-03-26,CL=F,2026-03-26,94.48,4.61,-1.73,44.89,62.67,-4.29
yutinghao-2026-03-27,2026-03-27,2026-03-26,BZ=F,2026-03-26,108.01,5.66,-0.59,52.66,74.38,-3.73
yutinghao-2026-03-27,2026-03-27,2026-03-26,GC=F,2026-03-26,4375.5,-3.83,-4.89,-15.47,1.17,-17.73
yutinghao-2026-03-27,2026-03-27,2026-03-26,HG=F,2026-03-26,5.4465,-1.49,0.25,-8.42,-0.8,-11.8
yutinghao-2026-03-27,2026-03-27,2026-03-26,BTC-USD,2026-03-26,68791.625,-3.53,0.12,0.96,-20.54,-22.87
yutinghao-2026-03-30,2026-03-30,2026-03-29,^TWII,2026-03-27,33112.5898,-0.68,-1.29,-6.5,19.56,-6.5
yutinghao-2026-03-30,2026-03-30,2026-03-29,2330.TW,2026-03-27,1820.0,-1.09,-1.09,-8.47,27.69,-9.38
yutinghao-2026-03-30,2026-03-30,2026-03-29,SPY,2026-03-27,634.09,-1.71,-2.23,-7.31,-7.45,-8.58
yutinghao-2026-03-30,2026-03-30,2026-03-29,QQQ,2026-03-27,562.58,-1.95,-3.22,-7.25,-9.06,-11.04
yutinghao-2026-03-30,2026-03-30,2026-03-29,SOXX,2026-03-27,323.48,-1.63,-2.72,-8.12,6.15,-12.04
yutinghao-2026-03-30,2026-03-30,2026-03-29,DIA,2026-03-27,451.1985,-1.72,-0.99,-7.62,-6.31,-9.76
yutinghao-2026-03-30,2026-03-30,2026-03-29,IWM,2026-03-27,243.1,-1.75,0.36,-6.84,-1.81,-9.73
yutinghao-2026-03-30,2026-03-30,2026-03-29,NVDA,2026-03-27,167.52,-2.17,-3.0,-5.45,-10.67,-14.33
yutinghao-2026-03-30,2026-03-30,2026-03-29,TSM,2026-03-27,326.74,0.19,-0.76,-12.53,9.37,-15.49
yutinghao-2026-03-30,2026-03-30,2026-03-29,^VIX,2026-03-27,31.05,13.16,15.94,56.34,116.68,0.0
yutinghao-2026-03-30,2026-03-30,2026-03-29,^TNX,2026-03-27,4.44,0.54,1.12,12.06,7.51,0.0
yutinghao-2026-03-30,2026-03-30,2026-03-29,^IRX,2026-03-27,3.607,-0.36,-0.3,0.81,1.89,-0.36
yutinghao-2026-03-30,2026-03-30,2026-03-29,DX-Y.NYB,2026-03-27,100.15,0.25,0.5,2.6,1.94,-0.21
yutinghao-2026-03-30,2026-03-30,2026-03-29,TWD=X,2026-03-29,31.977,0.15,-0.14,1.92,1.97,-0.58
yutinghao-2026-03-30,2026-03-30,2026-03-29,JPY=X,2026-03-29,160.234,0.33,0.63,2.3,2.07,0.0
yutinghao-2026-03-30,2026-03-30,2026-03-29,CL=F,2026-03-27,99.64,5.46,1.34,48.67,71.94,0.0
yutinghao-2026-03-30,2026-03-30,2026-03-29,BZ=F,2026-03-27,112.57,4.22,0.34,55.31,81.8,0.0
yutinghao-2026-03-30,2026-03-30,2026-03-29,GC=F,2026-03-27,4492.0,2.66,-1.72,-14.12,2.79,-15.54
yutinghao-2026-03-30,2026-03-30,2026-03-29,HG=F,2026-03-27,5.467,0.38,2.33,-8.95,-4.55,-11.47
yutinghao-2026-03-30,2026-03-30,2026-03-29,BTC-USD,2026-03-29,65954.9219,-0.55,-6.47,-3.58,-26.05,-22.0
yutinghao-2026-03-31,2026-03-31,2026-03-30,^TWII,2026-03-30,32518.1602,-1.8,-0.62,-7.34,15.52,-8.18
yutinghao-2026-03-31,2026-03-31,2026-03-30,2330.TW,2026-03-30,1780.0,-2.2,-1.66,-9.58,21.9,-11.37
yutinghao-2026-03-31,2026-03-31,2026-03-30,SPY,2026-03-30,631.97,-0.33,-3.57,-7.68,-7.07,-8.88
yutinghao-2026-03-31,2026-03-31,2026-03-30,QQQ,2026-03-30,558.28,-0.76,-5.05,-8.08,-9.01,-11.72
yutinghao-2026-03-31,2026-03-31,2026-03-30,SOXX,2026-03-30,309.79,-4.23,-7.96,-11.95,2.93,-15.77
